fips,stateabb,subcat,subgroup,gradecenter,gap,tot_asmts_mth,tot_asmts_rla,cellcount_mth,cellcount_rla,mn_asmts_mth,mn_asmts_rla,gcs_mn_avg_mth_ol,gcs_mn_grd_mth_ol,gcs_mn_coh_mth_ol,gcs_mn_avg_rla_ol,gcs_mn_grd_rla_ol,gcs_mn_coh_rla_ol,gcs_mn_avg_mth_ol_se,gcs_mn_grd_mth_ol_se,gcs_mn_coh_mth_ol_se,gcs_mn_avg_rla_ol_se,gcs_mn_grd_rla_ol_se,gcs_mn_coh_rla_ol_se,gcs_mn_avg_mth_eb,gcs_mn_grd_mth_eb,gcs_mn_coh_mth_eb,gcs_mn_avg_rla_eb,gcs_mn_grd_rla_eb,gcs_mn_coh_rla_eb,gcs_mn_avg_mth_eb_se,gcs_mn_grd_mth_eb_se,gcs_mn_coh_mth_eb_se,gcs_mn_avg_rla_eb_se,gcs_mn_grd_rla_eb_se,gcs_mn_coh_rla_eb_se
26,MI,gender,mfg,5.5,1,6806443,6795470,60,60,113440.7166666667,113257.8333333333,0.0676040218332822,-0.0882478511798358,-0.0109272172748919,-0.7187970418138265,-0.0820782452635481,-0.0433587102574915,0.0197688437490328,0.0141733114404894,0.0068930352920322,0.0193435651370004,0.013820794551624,0.0066555167085034,0.0627178372559357,-0.077830180994354,-0.0107165013557138,-0.7155322918238983,-0.0865291752645194,-0.0429701961723889,0.0193529456382876,0.0091833966792048,0.0059539020753386,0.0188964457944915,0.012206479886316,0.0064464980853322
26,MI,race,mtr,5.5,0,179106,179215,60,60,2985.1,2986.916666666667,4.819693123875633,0.9759028281337331,-6.781731867458e-4,5.217081391897274,1.07609282101383,0.0125870991496104,0.0198199185822369,0.0138534778999133,0.0069459345947151,0.0195094847314254,0.0136222754384795,0.0068562721708958,4.822113865597129,0.980572403876547,-5.350776156033e-4,5.215799762495007,1.067110041827438,0.0121592851180985,0.0197322654529632,0.0120796882599007,0.0066706298843237,0.0194195371402091,0.0116425914398552,0.0064761240498404
26,MI,race,nam,5.5,0,51250,45557,60,54,854.1666666666666,843.6481481481482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,MI,ecd,nec,5.5,0,3459407,3454808,60,60,57656.78333333333,57580.13333333333,6.331623024247498,1.111906692702657,0.0561551542689065,6.49982821985312,1.047382827201184,0.054965919207155003,0.0210015807249007,0.0146296588687341,0.0073159948367308,0.0207735938543951,0.0144933515125165,0.007216670560112,6.333074159845825,1.110997270011896,0.0546819534320398,6.499926707634909,1.043702485283202,0.0561365818041708,0.0208918483102191,0.0135879927749686,0.0071091058604965,0.0206702606031544,0.0135591560619971,0.0069826735718022
26,MI,ecd,neg,5.5,1,6801887,6790906,60,60,113364.7833333333,113181.7666666667,2.432406658448671,0.1953858783504287,0.0725382314841393,2.348210768661254,-0.0234781213775109,0.0516690546462573,0.0178528357008297,0.0130362358888739,0.0062326131590267,0.0173864265371938,0.0125975288447782,0.0059522313970142,2.426361402013003,0.1939288253217997,0.0725631300352419,2.352305636457846,-0.0195563009355872,0.0512171077841883,0.0175920009529899,0.010933411742502201,0.0058927756242083,0.0171473344671939,0.0116172756116964,0.0057048109428059
26,MI,race,wag,5.5,1,4878745,4712870,60,58,81312.41666666667,81256.37931034483,-2.199430926414682,-0.2835433301425401,-0.0203565255218265,-1.160827026044949,-0.1659120604144133,-0.0827086053859255,0.0279346719268494,0.0195141363674799,0.0099206428584923,0.0266331078627683,0.0186087409018658,0.0090526680179518,-2.192765149033217,-0.2902916533023042,-0.0247678953491001,-1.167035436696781,-0.1542615428202007,-0.0797732444361027,0.0274931527179201,0.0143252548114411,0.0093873954780642,0.0260465118437461,0.0147107983213013,0.0087242192015686
26,MI,race,wbg,5.5,1,5914822,5910174,60,60,98580.36666666667,98502.9,2.759707491628228,0.238348710101792,0.109662582353632,2.496871949965918,-0.026618318856476,0.0718073303659062,0.0213245161172525,0.0152953350090845,0.0074259663702113,0.020743411717733,0.0147874435126883,0.0071664484639513,2.757425119525184,0.2357612601684486,0.1090316082501055,2.497085285847827,-0.0212430193064186,0.0714652539239785,0.0211081445549757,0.0137453739229433,0.0070302030634198,0.0204724759660633,0.0129824904751742,0.0068293590943882
26,MI,race,whg,5.5,1,5118351,5111479,60,60,85305.85,85191.31666666667,1.641298324460753,0.0981812949722653,0.0161028458780155,1.596949920006563,-0.1019725771584265,-0.0380394994834778,0.0198823386411646,0.0143017660139583,0.0069231634037797,0.0194547987420933,0.0139074163478045,0.0067035807566785,1.639183320653215,0.0977892398307931,0.0156322787038025,1.598519145340835,-0.0995017437546471,-0.0365404469489806,0.0197544398482221,0.0121768597375294,0.0065212698768059,0.0193316745963145,0.0127041569261525,0.0064965078742282
26,MI,race,wht,5.5,0,4668227,4663252,60,60,77803.78333333334,77720.86666666667,5.697757613711344,1.065988202211846,0.0259965018973871,5.890115896666795,1.047589287336877,0.0225497635611004,0.0161036537927763,0.0113916230842869,0.0056125845116342,0.0158241586398847,0.0111842570158416,0.0054710146081265,5.698723205607489,1.064988895999323,0.0247437282478509,5.890375684505987,1.04630506853563,0.024431242716092,0.0160534844099084,0.0109273070422633,0.0055109170543612,0.0157813508602673,0.010815250247899,0.0052360517943994
26,MI,race,wmg,5.5,1,4847333,4842467,60,60,80788.88333333333,80707.78333333334,0.8777593301259582,0.0911339143471826,0.026518825153483,0.6784189297121944,-0.0291529682701645,0.0089451909306803,0.0187540647460232,0.0147802035453613,0.0065501028711377,0.0182818129087972,0.0140896954731049,0.00629523108087,0.8734951296465822,0.077450124569031,0.0252901235118514,0.678378362316643,-0.0118508899237033,0.0108277522108646,0.0178850400418249,0.0076425746837088,0.0054482333304963,0.0174756979991361,0.0088809018399581,0.0056513485084908
26,MI,race,wng,5.5,1,4719477,4222487,60,54,78657.95,78194.20370370371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,MN,all,all,5.5,0,3732870,3732451,60,60,62214.5,62207.51666666667,6.556193492951003,1.034549144146775,-0.013828301850001,5.945001091369834,1.012927357151685,-0.0033621928619531,0.0155293408061373,0.0112613410414993,0.0054882356311751,0.0156102892370298,0.0111443316738756,0.0053924248009556,6.552003958808744,1.03787353912035,-0.0146723715295562,5.948072779211021,1.011781229059667,-0.0017750111255966,0.0154695876504554,0.0107728475004514,0.0053756823427004,0.0155625478234898,0.0107745986147548,0.00518456668534
27,MN,race,asn,5.5,0,245099,244346,60,60,4084.983333333333,4072.433333333333,6.46785207582536,1.166436151025823,0.0025894515144521,5.258552475189346,1.138110397226156,0.0504375798350065,0.0251790060024983,0.0176182389004046,0.0088233775206125,0.0252728375009159,0.0175823895843863,0.0087856631609887,6.46173841772946,1.167735432048718,0.0019043724392278,5.265810168057289,1.135845421143882,0.0515662501228707,0.0250107232708609,0.0162170403941958,0.0084856337816825,0.0251537573410542,0.0162820710355345,0.0085552997014878
27,MN,race,blk,5.5,0,373364,372808,60,60,6222.733333333334,6213.466666666666,4.020388085696854,0.8215364765232601,-0.0620189520062236,3.728447207985077,1.026386250137451,-0.0303080253317445,0.0229729188686476,0.0162493395673202,0.0080643471718038,0.0229191301827964,0.016082623378977,0.0079413239920783,4.01339540299322,0.8284364009779557,-0.0624321295155399,3.734516369823029,1.021605540392429,-0.0285962593472462,0.0228085953768324,0.0150510387799606,0.0077771032386336,0.0227761070851682,0.0151482288079406,0.007559764800608
27,MN,ecd,ecd,5.5,0,1442987,1442330,60,60,24049.78333333333,24038.83333333333,4.931479599692528,0.8879056306178825,-0.0541810373660159,4.351297700644916,1.018266508712024,-0.015063519522619,0.02211825207914,0.0156287789720489,0.0077722054583284,0.0221786700586889,0.0155483122783751,0.0077068866662177,4.925552201541938,0.8951388892217266,-0.0543552775504182,4.356309339726824,1.015529482400161,-0.0127797355723822,0.0219780506553746,0.0141472742228871,0.0075141968866267,0.0220458392297926,0.0147716439230387,0.0073003222730893
27,MN,gender,fem,5.5,0,1823425,1823566,60,60,30390.41666666667,30392.76666666667,6.525369732396482,1.079253576568438,-0.0176888688273176,6.268219237713659,1.048956546418434,0.0052769178330866,0.0173780522396477,0.0124660367102852,0.006127365709739,0.0174796487561649,0.0123923618955323,0.0060563448323129,6.520553268838768,1.08255967700432,-0.0183316737653703,6.271792721261334,1.046570227373332,0.0062194318907287,0.017289666794519,0.0116933225558647,0.0059890483014868,0.0174200683834146,0.0117532992603104,0.0058685068085429
27,MN,race,hsp,5.5,0,302895,302103,60,60,5048.25,5035.05,4.601478132507379,0.9328022698536793,-0.017599342456568,4.023522359186634,1.095973942805592,0.0204712421123563,0.0234338920693906,0.0165039054931021,0.0082313852653079,0.023561839248847,0.0164903261509574,0.0081803222437982,4.596263340702212,0.9366862159277248,-0.018035782813074,4.02916175116007,1.093050644929972,0.0224728178952581,0.0232774368902385,0.015034937326911,0.0080165907447333,0.0234374266518146,0.0155474166980734,0.0079171725949121
27,MN,gender,mal,5.5,0,1909429,1908885,60,60,31823.81666666667,31814.75,6.586914482237781,0.9887955122097671,-0.0098622358136421,5.628913011142584,0.9799922013736978,-0.0106959600508738,0.0180517061288038,0.0129084425606284,0.0063600027362537,0.0181136917181934,0.012811769141509,0.0062810614317707,6.581092918597901,0.9945842478406327,-0.0109288553138402,5.633075132040318,0.9790352066391108,-0.0083862133960696,0.0179642358151454,0.012304723788035,0.0062256771916792,0.0180385334726881,0.0124105183544039,0.0060090853898777
27,MN,gender,mfg,5.5,1,3732854,3732451,60,60,62214.23333333333,62207.51666666667,0.0639922275703109,-0.0890676969292303,0.0075776222271928,-0.6338845215409511,-0.0705640164312553,-0.0171100514165325,0.0189073266430929,0.0139656826779618,0.0067093075518081,0.0191180762212204,0.0138187055806931,0.0065634395949882,0.0577459075791157,-0.0789233277590181,0.0059374522402171,-0.632251024222078,-0.0733395844683999,-0.017813509447669,0.0184176289497141,0.009163893094248,0.0057664773007621,0.0186765947696584,0.0122043407794042,0.0063595750694603
27,MN,race,mtr,5.5,0,98948,99172,42,42,2355.904761904762,2361.238095238095,5.877720269184437,0.9042369904989752,-0.0233490024221047,5.487488465724996,0.9808218711804497,0.0142395293818748,0.029888159671947,0.0187478086674172,0.0117015760975605,0.0303856343439972,0.0182877121771145,0.0116016188984188,5.867653099034835,0.9138199185254119,-0.0221228938772451,5.49770016762977,0.9766104349738172,0.0125408136106818,0.0289583324276494,0.0154759886402937,0.0106623996660067,0.0292326524235276,0.0149186586519198,0.0104004810895233
27,MN,race,nam,5.5,0,69688,69957,60,60,1161.466666666667,1165.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,MN,ecd,nec,5.5,0,2283946,2284098,60,60,38065.76666666667,38068.3,7.545588108924945,1.10078877563473,0.0266665345205089,6.916047876027959,0.9896311781508952,0.0241710761014797,0.0204830617871487,0.0145185719344872,0.0071982423169268,0.0205527692821079,0.0144442557832182,0.0071319567269845,7.537866383159676,1.107050800113259,0.0252116075167576,6.92053058079633,0.9878300625975706,0.0259985305350138,0.0203673715010853,0.0135220238919013,0.0070008354977073,0.0204524431169206,0.0135236103416231,0.0069077691318931
27,MN,ecd,neg,5.5,1,3726933,3726428,60,60,62115.55,62107.13333333333,2.615073341960609,0.2157237358429542,0.0817516461403795,2.565186468002957,-0.0279825904696998,0.0413840368777169,0.0169469419714344,0.0127936950691175,0.0060389819859599,0.017232257347282,0.0126329151504833,0.0058621955310943,2.609607877594857,0.2143575158759246,0.0803161119667167,2.568668622261503,-0.0245284413226781,0.0422406741837844,0.0166480367312605,0.0108843129747306,0.0057407880051459,0.0169993643909495,0.0116394834309229,0.0056269083762693
27,MN,race,wag,5.5,1,2887841,2888275,60,60,48130.68333333333,48137.91666666666,0.7134387568386955,-0.0886678740721204,0.0182084296394218,1.314227896715928,-0.1424454636172041,-0.0295154974908656,0.0248599462818764,0.017818576434314,0.0087622422846534,0.0250323632469857,0.0177134258508563,0.0086588611568312,0.7093112961305499,-0.0760245844480909,0.0185691253670206,1.312538168973244,-0.1371289443746832,-0.028773852757831,0.0243370570867912,0.0134752047424445,0.0083675072085224,0.0245758216292753,0.014102465433982,0.008351378589658
27,MN,race,wbg,5.5,1,3016106,3016737,60,60,50268.43333333333,50278.95,3.166851590362382,0.2540199298562801,0.0828539032383402,2.84330806968577,-0.0284866726480244,0.0541719526443272,0.021196251134107,0.0155416572595599,0.0075016268506567,0.0212457470937187,0.0153037435322117,0.007293823247272,3.163316673906479,0.2509944221999909,0.084047077034931,2.844112929620097,-0.0201585931598441,0.0534999231006924,0.0209524426494826,0.0140093274734634,0.0071105484207555,0.0209733408458128,0.0133341018308765,0.0069420033156567
27,MN,race,whg,5.5,1,2945637,2946032,60,60,49093.95,49100.53333333333,2.583361164244528,0.1441899706153825,0.0385633422187704,2.546773184065667,-0.0973130035257044,0.0030651510282346,0.0195567559125388,0.014445032154503,0.0069448551800469,0.0198465534687103,0.014346333559281,0.006799096761007,2.578740270396553,0.1492218193642542,0.0387378035749067,2.548403325530168,-0.0965977485903074,0.0022708370464284,0.0193975644358142,0.0123935836130452,0.0065628367585313,0.0197199552936079,0.0130235275261033,0.0065861649592812
27,MN,race,wht,5.5,0,2642742,2643929,60,60,44045.7,44065.48333333333,7.184489190748915,1.074496371513006,0.0205917718940815,6.572540516530148,0.9945138577455495,0.0203536477580714,0.015540235663271,0.0112763944633749,0.0054928465474049,0.0156472465243635,0.0111770206544748,0.0054010022535988,7.179650506166472,1.078308213294285,0.0195457274830354,6.575858238796027,0.9932247730310787,0.0218912111535123,0.0154829315417071,0.0108408312184975,0.0053967521447991,0.0156059397381144,0.0108117462654518,0.0051785233170458
27,MN,race,wmg,5.5,1,1928614,1929733,42,42,45919.38095238095,45946.02380952381,1.397133067278987,0.1205654891617615,0.0051997794174546,1.178701556328721,-0.036754346442228,-0.0319839861544791,0.0277569994264773,0.021194893956086,0.0108969752560694,0.0284115764192544,0.019518576428419,0.0104741703582778,1.390895960389769,0.1139870918383058,6.634699202e-5,1.175883795420363,-0.0263814975318304,-0.0247375206400143,0.0230247425118641,0.0092021366726188,0.0075887111667863,0.0256699319433794,0.0116326159674073,0.008787641295485
27,MN,race,wng,5.5,1,2712430,2713886,60,60,45207.16666666666,45231.43333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,MS,all,all,5.5,0,2228967,2229776,60,60,37149.45,37162.93333333333,4.625682877213368,0.9774979494274586,0.0829040578095036,4.755933928400107,0.9938893258011378,0.0643311834069457,0.0146505584976255,0.0103239043365764,0.0051349737081323,0.0148125781181373,0.0104122240066949,0.0051429908571275,4.626193390648956,0.9756405550669919,0.0817422154368913,4.756018353019581,0.9958744687763272,0.0650196869552625,0.0146089307345757,0.0099378567193701,0.0050430165186738,0.0147737270770975,0.010104984307083,0.0049601419876765
28,MS,race,asn,5.5,0,21012,21014,59,59,356.135593220339,356.1694915254237,7.415948946025495,1.289514951059416,0.1186740856500249,6.89579657950897,1.03014185969473,0.0208953537142321,0.0372756363224611,0.0263087809721375,0.0134896831236343,0.0386878066458764,0.0271683390402549,0.0140033035986999,7.420460712361014,1.267480519083579,0.1018351967578916,6.893269502887047,1.038800415957311,0.0345814643010189,0.0368809704230387,0.0225531930289035,0.0124029947683593,0.0382757177679389,0.0233956133574807,0.013182335542381
28,MS,race,blk,5.5,0,1091685,1091887,60,60,18194.75,18198.11666666666,3.668607683170085,0.8884239648749472,0.0653062190374816,3.74654558263167,0.9748115219829949,0.0480658059926714,0.0209881450329066,0.0145658122400364,0.0073346552933885,0.0211345288710992,0.0146735119009597,0.0073536617540035,3.668546120237027,0.8836792521093357,0.0622892950265826,3.748037240213234,0.9789866492946502,0.0498081741150842,0.0208671099524379,0.0136690941935035,0.007118042931372,0.021023630422282,0.0139398610460349,0.0070460391575347
28,MS,ecd,ecd,5.5,0,1460755,1461234,60,60,24345.91666666667,24353.9,3.925411605002901,0.921612835436688,0.089334674307267,3.979723402283105,0.9975795462814148,0.0805607451445799,0.0211567918169049,0.0146680365679913,0.0073940239091412,0.0212832022458184,0.014766440566016,0.0074079298126151,3.926356185947983,0.9181559590311735,0.0873140540707331,3.980455458849546,1.001637732767102,0.0813323392771789,0.0210463416238401,0.013408487282949,0.0071735952308381,0.0211651067583655,0.0140858145635156,0.0070420210775069
28,MS,gender,fem,5.5,0,1089004,1089346,60,60,18150.06666666667,18155.76666666667,4.814975578243886,1.020335622961568,0.078790634538281,5.214036683820938,1.027896880928973,0.0617116917670671,0.0166082318234216,0.0116292943496525,0.0058140194207426,0.0168072828199705,0.0117502485362195,0.0058399261671055,4.815433586249125,1.01825754019314,0.0773721295655586,5.214349489534,1.029955257214868,0.0627611528833864,0.0165477945151712,0.0109837267089551,0.005696805158542,0.0167595838522364,0.0111940590673013,0.0056709579379606
28,MS,race,hsp,5.5,0,61693,60572,59,58,1045.64406779661,1044.344827586207,4.801990794707246,0.9946082557777158,0.0602852234847908,4.489962458619014,1.029026938581245,0.0380437477218873,0.0258857920817311,0.0178562764550765,0.0092118395696233,0.0271884884737104,0.0191098474871053,0.0097078546906454,4.800742754645746,0.9869478072485189,0.0559539324730794,4.492285490121614,1.035208701320445,0.0411901502319589,0.0257041162053439,0.0161095441614662,0.0089155239019703,0.0269765737179462,0.0177358885517199,0.0092841540167495
28,MS,gender,mal,5.5,0,1120932,1121293,59,59,18998.84745762712,19004.96610169491,4.440024816336834,0.9375643770011552,0.0881650448057029,4.316019834295906,0.9632550013554859,0.0675182516312448,0.0174533761773894,0.0124142982040859,0.0060912230944433,0.0176068561421597,0.0125482265377116,0.0061178980613032,4.440878770680814,0.9347861772466698,0.0866481830453353,4.315934593253247,0.9656633613479185,0.0678942250703375,0.017394049153353,0.011873835075961,0.0059741635800873,0.0175389975313825,0.0121645365320735,0.0058656139175915
28,MS,gender,mfg,5.5,1,2192228,2192925,59,59,37156.40677966102,37168.22033898305,-0.3737224010840193,-0.0881661395513668,0.0081320537314973,-0.8982675794100562,-0.0689454379322813,0.0050069134345067,0.0177305303440834,0.012892752395429,0.0062034673684116,0.0180894642949988,0.0131204266645756,0.0062577535557889,-0.3672716599072265,-0.0883880075075443,0.006754440004818,-0.9012789680821395,-0.0660769340849505,0.0044339841436265,0.0174649726834755,0.0087774882398246,0.0054600603027732,0.0178060178216895,0.0116928890509315,0.0060811271906534
28,MS,race,mtr,5.5,0,11624,11615,21,21,553.5238095238095,553.0952380952381,4.90256708970373,NA,NA,4.964438319815121,1.060402264698159,NA,0.1063004005710988,NA,NA,0.1185946716204073,0.0391793709858883,NA,4.92337864032191,NA,NA,5.105306288296501,1.051395448416667,NA,0.0884929119336644,NA,NA,0.0872759763057423,0.0268658786205897,NA
28,MS,race,nam,5.5,0,7363,7506,56,56,131.4821428571429,134.0357142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,MS,ecd,nec,5.5,0,767073,767418,60,60,12784.55,12790.3,5.989405984153608,1.109865138727825,0.1429285275334247,6.269352524050631,1.003009724780773,0.1133256135689464,0.020027499807543,0.0139370645839114,0.0069989967555361,0.0202489565777123,0.0140826997074188,0.0070315333078222,5.990847022586218,1.104429043987194,0.1410396921154553,6.270093608470213,1.008073271204105,0.1145006181229362,0.0199356740290892,0.0130381955069557,0.0068170753460882,0.0201490502100334,0.0132144986754694,0.0068138368334635
28,MS,ecd,neg,5.5,1,2227828,2228652,60,60,37130.46666666667,37144.2,2.060026780356942,0.1912874287184195,0.0543586887816039,2.286008409436245,0.0100336730554796,0.0346815578845375,0.0153964522060665,0.0111771372783109,0.005411469408739,0.0159207180373068,0.0113996953023039,0.0054676835142879,2.061610781711991,0.1904554519885912,0.0541560305638519,2.285148557221826,0.0091327271117029,0.0344958993209972,0.0152271650461304,0.0097406983799538,0.0051847564798103004,0.0157600106670797,0.010605749107992,0.0052629975114123
28,MS,race,wag,5.5,1,1022827,1006599,59,58,17336.05084745763,17355.15517241379,-1.820179504561339,-0.2246129982866638,-0.0181019112463123,-1.083885305631559,-0.014783734952466,0.0682690678564348,0.0368093876403045,0.0261330860470627,0.0133191540461719,0.0386454206345588,0.0278582787469457,0.0139628947155573,-1.815470272604307,-0.2159624638698786,-0.0073084162189745,-1.087875243885123,-0.0286694534457179,0.0537996099123251,0.0362910588878933,0.0185175759209914,0.0121550705156751,0.0378424973628639,0.0199345859150516,0.0128746551354115
28,MS,race,wbg,5.5,1,2110774,2077587,60,59,35179.56666666667,35213.33898305085,1.924000722904906,0.1763587779704678,0.0346269955494225,2.076059719756883,0.030869899304134,0.0353007454794571,0.0185854732057243,0.0132338980681262,0.0065209416111929,0.0190811448456636,0.0138185627718964,0.0066058739394466,1.92709569429773,0.1770339162679529,0.0347459523565966,2.07390747573489,0.0272120970582188,0.0341696160286522,0.018437349608192,0.0121889814344522,0.0062461807988278,0.0189315374679324,0.0122483656588691,0.0063379454779481
28,MS,race,whg,5.5,1,1064383,1047419,59,58,18040.38983050847,18058.94827586207,0.7927902340356454,0.0659858047970574,0.0377135399436296,1.319287710121319,-0.0148418705569471,0.055159060780573,0.0220114720670105,0.0153786817444101,0.0077909320075587,0.0236596461128342,0.0167550750201206,0.0084084625717155,0.7986755130654656,0.0707048033215865,0.0375690432347706,1.315798091557629,-0.0233328781124686,0.0515039461342859,0.0217678758325225,0.0131339759089827,0.0072572902913649,0.0234393380563256,0.0148949234473737,0.0080162891165855
28,MS,race,wht,5.5,0,1019089,1003255,60,59,16984.81666666667,17004.3220338983,5.594330414824258,1.062166177066496,0.0994824900923857,5.825577785156139,1.005998228134786,0.0829021890804398,0.0148773766927949,0.0104995571845711,0.0052154044022254,0.0152155028527131,0.0109364293447153,0.0052795243435564,5.594900182453244,1.059243723923749,0.0986615388097995,5.825956751342544,1.00841741712058,0.0816357677032078,0.0148399980527332,0.0101397819818777,0.0051336905188085,0.0151803673223614,0.0105876416094549,0.0050701344997485
28,MS,race,wmg,5.5,1,358554,358578,21,21,17074,17075.14285714286,0.6160725091408881,NA,NA,0.6772527466585092,NA,NA,0.1783186551986196,NA,NA,0.1626494733575326,NA,NA,0.6444686084340475,NA,NA,0.6591688174272754,-0.0223237478395445,NA,0.0634646382203607,NA,NA,0.0762566271755382,0.0201006278594258,NA
28,MS,race,wng,5.5,1,959539,943331,56,55,17134.625,17151.47272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,MO,all,all,5.5,0,3656143,4058007,54,60,67706.35185185185,67633.45,5.499825655787683,0.9875709407395612,-0.0248725789794843,5.730660376869556,0.9941216328232911,-0.0016409106799214,0.0157446901377236,0.0125670872460482,0.0055349228013971,0.0149772675188717,0.0107262613311047,0.0052443273351814,5.500813845482408,0.9870006917720834,-0.0253039105872463,5.729858219965633,0.9945585436231156,-4.508248060468e-4,0.0157030006357502,0.0119133680072961,0.0054114460890438,0.0149350961286485,0.0103933581582616,0.0050516818019417
29,MO,race,asn,5.5,0,74616,83208,53,60,1407.849056603774,1386.8,7.299435565737524,1.209974187678906,0.0381237210670067,7.055101140052824,1.100014059990041,0.0471349681996113,0.0304028194474921,0.0232976994634961,0.0104465887381427,0.0278846872806049,0.0192892474313986,0.0097157795476807,7.301642460497017,1.210906379791709,0.035527216951355,7.052850891215078,1.093891046065951,0.0483963146166321,0.0301902252086321,0.0205509886717531,0.0098590069530274,0.0277341807660653,0.0176695722351289,0.009417022763826
29,MO,race,blk,5.5,0,611892,676102,54,60,11331.33333333333,11268.36666666667,3.577982692967706,0.8327230203628304,-0.0471467432840435,3.888320806432692,0.9873620545866004,-0.0321651747839436,0.0231281857143161,0.0180226076449915,0.0080411614891287,0.0217870843314817,0.0152794135315461,0.0076172689981025,3.579089005988304,0.8311271645600462,-0.0487008842088693,3.887477652107255,0.9887035643254117,-0.0298870826750576,0.0229697361509863,0.0164505853007819,0.0077245658340743,0.0216640524408692,0.0144814004161301,0.0072803548151418
29,MO,ecd,ecd,5.5,0,1886571,2083142,54,60,34936.5,34719.03333333333,4.473598938176055,0.8912380302800601,-0.0315497637262556,4.649903284988403,0.984361243817134,-0.0034469059474325,0.0228169305102647,0.0177672080420863,0.0079328952056948,0.0215009764022463,0.0150502536982397,0.0075177305581101,4.475283922082493,0.8885772100778253,-0.0329525621210735,4.647347647947643,0.9848878153978723,-0.0013251892732717,0.0226884803287735,0.0157121708808538,0.0076197408771707,0.0213785321956951,0.0143586385090129,0.0071393552247789
29,MO,gender,fem,5.5,0,1779645,1975296,54,60,32956.38888888889,32921.6,5.531317402407523,1.009132486879017,-0.0248427552825011,6.160240243907543,1.007672060984464,-0.0113953779533281,0.0177871810976415,0.0140562107644134,0.0062257482585965,0.0168888124759542,0.0119825016905119,0.0059086880391541,5.532256679627455,1.006405348879027,-0.0256246690349686,6.159481952913541,1.010121946214189,-0.0092426133239174,0.0177359796528472,0.0130055482451023,0.0060669259286003,0.0168419213396953,0.011408615433758,0.0057346533847666
29,MO,race,hsp,5.5,0,195630,215897,54,60,3622.777777777778,3598.283333333333,4.762212904445603,0.9468499535503124,-0.0202437092197074,4.858426919464919,1.063476528616668,0.0254004654171404,0.0243961322001738,0.0188996492878306,0.0084620623016137,0.0230624442213241,0.0160971156973816,0.0080673939807627,4.763531824854812,0.9480532995104464,-0.020235494370826,4.856426848271492,1.061668839940157,0.0258187223100291,0.0242400525739827,0.0168219646081808,0.0081920636602949,0.0229461843114382,0.0152425564442096,0.0078151445581837
29,MO,gender,mal,5.5,0,1876057,2082255,54,60,34741.7962962963,34704.25,5.470224749131409,0.9661264614855657,-0.0250036527034572,5.318719989015873,0.9784778248416376,0.0070953385426582,0.0185307390112587,0.014601102133391,0.0064789302892583,0.0175516500463607,0.0124187513466231,0.0061395330394142,5.471780842392609,0.9650203007592423,-0.0246937346580774,5.317012459691679,0.9777426896043686,0.0064513488627446,0.0184630977971563,0.0137675005006042,0.0063230626880259,0.0174791235864328,0.012048964669039,0.0058828345526534
29,MO,gender,mfg,5.5,1,3655702,4057551,54,60,67698.18518518518,67625.85,-0.0650461879581427,-0.0453458071783348,-0.0010040359619822,-0.8376135609811584,-0.0310741402898988,0.0184699843970825,0.018802456965723,0.0152617422552375,0.0066541586499832,0.0180771026143218,0.0131751367126506,0.0063378720880195,-0.0663382538442293,-0.0587758418734351,-0.0030521542932564,-0.8392882753447327,-0.0319059577881313,0.0164057908364339,0.0184932284883578,0.0095061878826168,0.005667139790523,0.0178013233140597,0.0118186082604282,0.0061534288672516
29,MO,race,mtr,5.5,0,77874,88011,42,48,1854.142857142857,1833.5625,5.266524550297805,0.970186927395091,-0.0083356175020238,5.663153370104194,1.000505887987355,0.0051719090180421,0.0259911951532261,0.0192714035539697,0.0100088102391193,0.0253061356962343,0.0166763913657402,0.0097704178673676,5.270110443543493,0.9697796924456058,-0.0091923548675772,5.659131351336844,1.000179685330223,0.0066816121525232,0.0257336678905654,0.0155774318511181,0.0092346090238198,0.0248750304322751,0.0139657972450343,0.008961732272344
29,MO,race,nam,5.5,0,15592,17378,54,60,288.7407407407408,289.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
